1,2,4,7,15
19-10-16,03:14:15,11,81,0
19-10-16,03:14:30,11,81,0
19-10-16,03:14:45,11,81,0
19-10-16,03:15:00,11,81,0
19-10-16,03:15:15,11,80,0
19-10-16,03:15:30,11,80,0
19-10-16,03:15:45,11,80,0
19-10-16,03:16:00,11,80,0
19-10-16,03:16:15,11,80,0
19-10-16,03:16:30,11,80,0
19-10-16,03:16:45,11,79,0
19-10-16,03:17:00,11,79,0
19-10-16,03:17:15,11,79,0
19-10-16,03:17:30,11,78,0
19-10-16,03:17:45,11,79,0
19-10-16,03:18:00,11,79,0
19-10-16,03:18:15,11,79,0
19-10-16,03:18:30,11,79,0
19-10-16,03:18:45,11,79,0
19-10-16,03:19:00,11,79,0
19-10-16,03:19:15,11,79,0
19-10-16,03:19:30,11,79,0
19-10-16,03:19:45,11,79,0
19-10-16,03:20:00,11,79,0
19-10-16,03:20:15,11,79,0
19-10-16,03:20:30,11,79,0
19-10-16,03:20:45,11,79,0
19-10-16,03:21:00,11,79,0
19-10-16,03:21:15,11,79,0
19-10-16,03:21:30,11,79,0
19-10-16,03:21:45,11,79,0
19-10-16,03:22:00,11,80,0
19-10-16,03:22:15,11,80,0
19-10-16,03:22:30,11,80,0
19-10-16,03:22:45,11,80,0
19-10-16,03:23:00,11,80,0
19-10-16,03:23:15,11,80,0
19-10-16,03:23:30,11,80,0
19-10-16,03:23:45,11,80,0
19-10-16,03:24:00,11,80,0
19-10-16,03:24:15,11,80,0
19-10-16,03:24:30,11,80,0
19-10-16,03:24:45,11,80,0
19-10-16,03:25:00,11,80,0
19-10-16,03:25:15,11,80,0
19-10-16,03:25:30,11,80,0
19-10-16,03:25:45,11,80,0
19-10-16,03:26:00,11,80,0
19-10-16,03:26:15,11,80,0
19-10-16,03:26:30,11,80,0
19-10-16,03:26:45,11,80,0
19-10-16,03:27:00,11,80,0
19-10-16,03:27:15,11,80,0
19-10-16,03:27:30,11,80,0
19-10-16,03:27:45,11,80,0
19-10-16,03:28:00,11,80,0
19-10-16,03:28:15,11,80,0
19-10-16,03:28:30,11,81,0
19-10-16,03:28:45,11,80,0
19-10-16,03:29:00,11,80,0
19-10-16,03:29:15,11,80,0
19-10-16,03:29:30,11,80,0
19-10-16,03:29:45,11,80,0
19-10-16,03:30:00,11,80,0
19-10-16,03:30:15,11,80,0
19-10-16,03:30:30,11,80,0
19-10-16,03:30:45,11,81,0
19-10-16,03:31:00,11,80,0
19-10-16,03:31:15,11,80,0
19-10-16,03:31:30,11,80,0
19-10-16,03:31:45,11,80,0
19-10-16,03:32:00,11,80,0
19-10-16,03:32:15,11,80,0
19-10-16,03:32:30,11,80,0
19-10-16,03:32:45,11,81,0
19-10-16,03:33:00,11,81,0
19-10-16,03:33:15,11,81,0
19-10-16,03:33:30,11,81,0
19-10-16,03:33:45,11,81,0
19-10-16,03:34:00,11,81,0
19-10-16,03:34:15,11,81,0
19-10-16,03:34:30,11,81,0
19-10-16,03:34:45,11,81,0
19-10-16,03:35:00,11,81,0
19-10-16,03:35:15,11,81,0
19-10-16,03:35:30,11,81,0
19-10-16,03:35:45,11,81,0
19-10-16,03:36:00,11,81,0
19-10-16,03:36:15,11,81,0
19-10-16,03:36:30,11,80,0
19-10-16,03:36:45,11,80,0
19-10-16,03:37:00,11,80,0
19-10-16,03:37:15,11,80,0
19-10-16,03:37:30,11,80,0
19-10-16,03:37:45,11,80,0
19-10-16,03:38:00,11,80,0
19-10-16,03:38:15,11,80,0
19-10-16,03:38:30,11,80,0
19-10-16,03:38:45,11,80,0
19-10-16,03:39:00,11,79,0
19-10-16,03:39:15,11,79,0
19-10-16,03:39:30,11,79,0
19-10-16,03:39:45,11,79,0
19-10-16,03:40:00,11,79,0
19-10-16,03:40:15,11,79,0
19-10-16,03:40:30,11,79,0
19-10-16,03:40:45,11,80,0
19-10-16,03:41:00,11,80,0
19-10-16,03:41:15,11,79,0
19-10-16,03:41:30,11,79,0
19-10-16,03:41:45,11,79,0
19-10-16,03:42:00,11,79,0
19-10-16,03:42:15,11,79,0
19-10-16,03:42:30,11,79,0
19-10-16,03:43:00,11,80,0
19-10-16,03:43:15,11,80,0
19-10-16,03:43:30,11,80,0
19-10-16,03:43:45,11,80,0
19-10-16,03:44:00,11,80,0
19-10-16,03:44:15,11,80,0
19-10-16,03:44:30,11,80,0
19-10-16,03:44:45,11,80,0
19-10-16,03:45:00,11,80,0
19-10-16,03:45:15,11,80,0
19-10-16,03:45:30,11,80,0
19-10-16,03:45:45,11,80,0
19-10-16,03:46:00,11,81,0
19-10-16,03:46:15,11,81,0
19-10-16,03:46:30,11,81,0
19-10-16,03:46:45,11,81,0
19-10-16,03:47:00,11,81,0
19-10-16,03:47:15,11,81,0
19-10-16,03:47:30,11,81,0
19-10-16,03:47:45,11,81,0
19-10-16,03:48:00,11,81,0
19-10-16,03:48:15,11,81,0
19-10-16,03:48:30,11,81,0
19-10-16,03:48:45,11,81,0
19-10-16,03:49:00,11,81,0
19-10-16,03:49:15,11,81,0
19-10-16,03:49:30,11,81,0
19-10-16,03:49:45,11,81,0
19-10-16,03:50:00,11,81,0
19-10-16,03:50:15,11,81,0
19-10-16,03:50:30,11,81,0
19-10-16,03:50:45,11,81,0
19-10-16,03:51:00,11,81,0
19-10-16,03:51:15,11,82,0
19-10-16,03:51:30,11,82,0
19-10-16,03:51:45,11,81,0
19-10-16,03:52:00,11,81,0
19-10-16,03:52:15,11,81,0
19-10-16,03:52:30,11,81,0
19-10-16,03:52:45,11,81,0
19-10-16,03:53:00,11,81,0
19-10-16,03:53:15,11,81,0
19-10-16,03:53:30,11,81,0
19-10-16,03:53:45,11,81,0
19-10-16,03:54:00,11,81,0
19-10-16,03:54:15,11,81,0
19-10-16,03:54:30,11,81,0
19-10-16,03:54:45,11,81,0
19-10-16,03:55:00,11,81,0
19-10-16,03:55:15,11,81,0
19-10-16,03:55:30,11,81,0
19-10-16,03:55:45,11,81,0
19-10-16,03:56:00,11,81,0
19-10-16,03:56:15,11,81,0
19-10-16,03:56:30,11,81,0
19-10-16,03:56:45,11,81,0
19-10-16,03:57:00,11,81,0
19-10-16,03:57:15,11,81,0
19-10-16,03:57:30,11,81,0
19-10-16,03:57:45,11,81,0
19-10-16,03:58:00,11,81,0
19-10-16,03:58:15,11,81,0
19-10-16,03:58:30,11,81,0
19-10-16,03:58:45,11,81,0
19-10-16,03:59:00,11,81,0
19-10-16,03:59:15,11,81,0
19-10-16,03:59:30,11,81,0
19-10-16,03:59:45,11,81,0
19-10-16,04:00:00,11,81,0
19-10-16,04:00:15,11,81,0
19-10-16,04:00:30,11,81,0
19-10-16,04:00:45,11,81,0
19-10-16,04:01:00,11,81,0
19-10-16,04:01:15,11,81,0
19-10-16,04:01:30,11,81,0
19-10-16,04:01:45,11,81,0
19-10-16,04:02:00,11,81,0
19-10-16,04:02:15,11,80,0
19-10-16,04:02:30,11,80,0
19-10-16,04:02:45,11,80,0
19-10-16,04:03:00,11,80,0
19-10-16,04:03:15,11,80,0
19-10-16,04:03:30,11,80,0
19-10-16,04:03:45,11,80,0
19-10-16,04:04:00,11,80,0
19-10-16,04:04:15,11,80,0
19-10-16,04:04:30,11,80,0
19-10-16,04:04:45,11,80,0
19-10-16,04:05:00,11,80,0
19-10-16,04:05:15,11,80,0
19-10-16,04:05:30,11,80,0
19-10-16,04:05:45,11,80,0
19-10-16,04:06:00,11,80,0
19-10-16,04:06:15,11,80,0
19-10-16,04:06:30,11,80,0
19-10-16,04:06:45,11,80,0
19-10-16,04:07:00,11,80,0
19-10-16,04:07:15,11,80,0
19-10-16,04:07:30,11,80,0
19-10-16,04:07:45,11,79,0
19-10-16,04:08:00,11,79,0
19-10-16,04:08:15,11,79,0
19-10-16,04:08:30,11,79,0
19-10-16,04:08:45,11,80,0
19-10-16,04:09:00,11,79,0
19-10-16,04:09:15,11,79,0
19-10-16,04:09:30,11,79,0
19-10-16,04:09:45,11,79,0
19-10-16,04:10:00,11,79,0
19-10-16,04:10:15,11,79,0
19-10-16,04:10:30,11,79,0
19-10-16,04:10:45,11,79,0
19-10-16,04:11:00,11,79,0
19-10-16,04:11:15,11,79,0
19-10-16,04:11:30,11,79,0
19-10-16,04:11:45,11,79,0
19-10-16,04:12:00,11,79,0
19-10-16,04:12:15,11,79,0
19-10-16,04:12:30,11,79,0
19-10-16,04:12:45,11,79,0
19-10-16,04:13:00,11,79,0
19-10-16,04:13:15,11,79,0
19-10-16,04:13:30,11,79,0
19-10-16,04:13:45,11,79,0
19-10-16,04:14:00,11,79,0
19-10-16,04:14:15,11,79,0
19-10-16,04:14:30,11,79,0
19-10-16,04:14:45,11,79,0
19-10-16,04:15:00,11,79,0
19-10-16,04:15:15,11,80,0
19-10-16,04:15:30,11,80,0
19-10-16,04:15:45,11,79,0
19-10-16,04:16:00,11,79,0
19-10-16,04:16:15,11,79,0
19-10-16,04:16:30,11,79,0
19-10-16,04:16:45,11,79,0
19-10-16,04:17:00,11,79,0
19-10-16,04:17:15,11,79,0
19-10-16,04:17:30,11,79,0
19-10-16,04:17:45,11,79,0
19-10-16,04:18:00,11,78,0
19-10-16,04:18:15,11,78,0
19-10-16,04:18:30,11,78,0
19-10-16,04:18:45,11,78,0
19-10-16,04:19:00,11,78,0
19-10-16,04:19:15,11,77,0
19-10-16,04:19:30,11,77,0
19-10-16,04:19:45,11,77,0
19-10-16,04:20:00,11,77,0
19-10-16,04:20:15,11,76,0
19-10-16,04:20:30,12,76,0
19-10-16,04:20:45,12,76,0
19-10-16,04:21:00,12,76,0
19-10-16,04:21:15,12,76,0
19-10-16,04:21:30,12,76,0
19-10-16,04:21:45,12,76,0
19-10-16,04:22:00,12,75,0
19-10-16,04:22:15,12,75,0
19-10-16,04:22:30,12,75,0
19-10-16,04:22:45,12,75,0
19-10-16,04:23:00,12,75,0
19-10-16,04:23:15,12,75,0
19-10-16,04:23:30,12,75,0
19-10-16,04:23:45,12,75,0
19-10-16,04:24:00,12,75,0
19-10-16,04:24:15,12,75,0
19-10-16,04:24:30,12,75,0
19-10-16,04:24:45,12,75,0
19-10-16,04:25:00,12,75,0
19-10-16,04:25:15,11,76,0
19-10-16,04:25:30,11,76,0
19-10-16,04:25:45,11,76,0
19-10-16,04:26:00,11,76,0
19-10-16,04:26:15,11,76,0
19-10-16,04:26:30,11,76,0
19-10-16,04:26:45,11,77,0
19-10-16,04:27:00,11,77,0
19-10-16,04:27:15,11,77,0
19-10-16,04:27:30,11,77,0
19-10-16,04:27:45,11,77,0
19-10-16,04:28:00,11,78,0
19-10-16,04:28:15,11,78,0
19-10-16,04:28:30,11,78,0
19-10-16,04:28:45,11,78,0
19-10-16,04:29:00,11,78,0
19-10-16,04:29:15,11,78,0
19-10-16,04:29:30,11,78,0
19-10-16,04:29:45,11,78,0
19-10-16,04:30:00,11,79,0
19-10-16,04:30:15,11,79,0
19-10-16,04:30:30,11,79,0
19-10-16,04:30:45,11,79,0
19-10-16,04:31:00,11,79,0
19-10-16,04:31:15,11,79,0
19-10-16,04:31:30,11,79,0
19-10-16,04:31:45,11,79,0
19-10-16,04:32:00,11,79,0
19-10-16,04:32:15,11,80,0
19-10-16,04:32:30,11,80,0
19-10-16,04:32:45,11,80,0
19-10-16,04:33:00,11,80,0
19-10-16,04:33:15,11,80,0
19-10-16,04:33:30,10,80,0
19-10-16,04:33:45,10,80,0
19-10-16,04:34:00,10,80,0
19-10-16,04:34:15,10,81,0
19-10-16,04:34:30,10,81,0
19-10-16,04:34:45,10,81,0
19-10-16,04:35:00,10,81,0
19-10-16,04:35:15,10,81,0
19-10-16,04:35:30,10,81,0
19-10-16,04:35:45,10,81,0
19-10-16,04:36:00,10,81,0
19-10-16,04:36:15,10,81,0
19-10-16,04:36:30,10,81,0
19-10-16,04:36:45,10,81,0
19-10-16,04:37:00,10,81,0
19-10-16,04:37:15,10,82,0
19-10-16,04:37:30,10,82,0
19-10-16,04:37:45,10,82,0
19-10-16,04:38:00,10,82,0
19-10-16,04:38:15,10,82,0
19-10-16,04:38:30,10,82,0
19-10-16,04:38:45,10,82,0
19-10-16,04:39:00,10,82,0
19-10-16,04:39:15,10,82,0
19-10-16,04:39:30,10,82,0
19-10-16,04:39:45,10,82,0
19-10-16,04:40:00,10,82,0
19-10-16,04:40:15,10,82,0
19-10-16,04:40:30,10,82,0
19-10-16,04:40:45,10,82,0
19-10-16,04:41:00,10,82,0
19-10-16,04:41:15,10,82,0
19-10-16,04:41:30,10,82,0
19-10-16,04:41:45,10,82,0
19-10-16,04:42:00,10,82,0
19-10-16,04:42:15,10,82,0
19-10-16,04:42:30,10,82,0
19-10-16,04:42:45,10,82,0
19-10-16,04:43:00,11,81,0
19-10-16,04:43:15,11,81,0
19-10-16,04:43:30,11,81,0
19-10-16,04:43:45,11,81,0
19-10-16,04:44:00,11,81,0
19-10-16,04:44:15,11,81,0
19-10-16,04:44:30,11,80,0
19-10-16,04:44:45,11,80,0
19-10-16,04:45:00,11,80,0
19-10-16,04:45:15,11,80,0
19-10-16,04:45:30,11,80,0
19-10-16,04:45:45,11,80,0
19-10-16,04:46:00,11,80,0
19-10-16,04:46:15,11,80,0
19-10-16,04:46:30,11,80,0
19-10-16,04:46:45,11,80,0
19-10-16,04:47:00,11,80,0
19-10-16,04:47:15,11,80,0
19-10-16,04:47:30,11,80,0
19-10-16,04:47:45,11,80,0
19-10-16,04:48:00,11,80,0
19-10-16,04:48:15,11,80,0
19-10-16,04:48:30,11,80,0
19-10-16,04:48:45,11,80,0
19-10-16,04:49:00,11,80,0
19-10-16,04:49:15,11,80,0
19-10-16,04:49:30,11,80,0
19-10-16,04:49:45,11,80,0
19-10-16,04:50:00,11,80,0
19-10-16,04:50:15,11,79,0
19-10-16,04:50:30,11,79,0
19-10-16,04:50:45,11,79,0
19-10-16,04:51:00,11,79,0
19-10-16,04:51:15,11,79,0
19-10-16,04:51:30,11,79,0
19-10-16,04:51:45,11,79,0
19-10-16,04:52:00,11,79,0
19-10-16,04:52:15,11,79,0
19-10-16,04:52:30,11,79,0
19-10-16,04:52:45,11,79,0
19-10-16,04:53:00,11,79,0
19-10-16,04:53:15,11,78,0
19-10-16,04:53:30,11,78,0
19-10-16,04:53:45,11,78,0
19-10-16,04:54:00,11,78,0
19-10-16,04:54:15,11,78,0
19-10-16,04:54:30,11,78,0
19-10-16,04:54:45,11,78,0
19-10-16,04:55:00,11,78,0
19-10-16,04:55:15,11,78,0
19-10-16,04:55:30,11,78,0
19-10-16,04:55:45,11,78,0
19-10-16,04:56:00,11,78,0
19-10-16,04:56:15,11,78,0
19-10-16,04:56:30,11,78,0
19-10-16,04:56:45,11,78,0
19-10-16,04:57:00,11,78,0
19-10-16,04:57:15,11,78,0
19-10-16,04:57:30,11,78,0
19-10-16,04:57:45,11,78,0
19-10-16,04:58:00,11,78,0
19-10-16,04:58:15,11,78,0
19-10-16,04:58:30,11,78,0
19-10-16,04:58:45,11,78,0
19-10-16,04:59:00,11,78,0
19-10-16,04:59:15,11,78,0
19-10-16,04:59:30,11,78,0
19-10-16,04:59:45,11,78,0
19-10-16,05:00:00,11,78,0
19-10-16,05:00:15,11,78,0
19-10-16,05:00:30,11,77,0
19-10-16,05:00:45,11,77,0
19-10-16,05:01:00,11,77,0
19-10-16,05:01:15,11,77,0
19-10-16,05:01:30,11,77,0
19-10-16,05:01:45,11,77,0
19-10-16,05:02:00,11,77,0
19-10-16,05:02:15,11,77,0
19-10-16,05:02:30,11,77,0
19-10-16,05:02:45,11,77,0
19-10-16,05:03:00,11,77,0
19-10-16,05:03:15,11,77,0
19-10-16,05:03:30,11,77,0
19-10-16,05:03:45,11,77,0
19-10-16,05:04:00,11,77,0
19-10-16,05:04:15,11,77,0
19-10-16,05:04:30,11,77,0
19-10-16,05:04:45,11,77,0
19-10-16,05:05:00,11,77,0
19-10-16,05:05:15,11,77,0
19-10-16,05:05:30,11,77,0
19-10-16,05:05:45,11,77,0
19-10-16,05:06:00,11,77,0
19-10-16,05:06:15,11,77,0
19-10-16,05:06:30,11,77,0
19-10-16,05:06:45,11,77,0
19-10-16,05:07:00,11,77,0
19-10-16,05:07:15,11,77,0
19-10-16,05:07:30,11,77,0
19-10-16,05:07:45,11,77,0
19-10-16,05:08:00,11,78,0
19-10-16,05:08:15,11,78,0
19-10-16,05:08:30,11,78,0
19-10-16,05:08:45,11,78,0
19-10-16,05:09:00,11,78,0
19-10-16,05:09:15,11,78,0
19-10-16,05:09:30,11,78,0
19-10-16,05:09:45,11,78,0
19-10-16,05:10:00,11,78,0
19-10-16,05:10:15,11,78,0
19-10-16,05:10:30,11,78,0
19-10-16,05:10:45,11,78,0
19-10-16,05:11:00,11,78,0
19-10-16,05:11:15,11,78,0
19-10-16,05:11:30,11,78,0
19-10-16,05:11:45,11,78,0
19-10-16,05:12:00,11,78,0
19-10-16,05:12:15,11,78,0
19-10-16,05:12:30,11,78,0
19-10-16,05:12:45,11,78,0
19-10-16,05:13:00,11,78,0
19-10-16,05:13:15,11,78,0
19-10-16,05:13:30,11,78,0
19-10-16,05:13:45,11,78,0
19-10-16,05:14:00,11,78,0
19-10-16,05:14:15,11,78,0
19-10-16,05:14:30,11,78,0
19-10-16,05:14:45,11,78,0
19-10-16,05:15:00,11,78,0
19-10-16,05:15:15,11,78,0
19-10-16,05:15:30,11,78,0
19-10-16,05:15:45,11,78,0
19-10-16,05:16:00,11,78,0
19-10-16,05:16:15,11,78,0
19-10-16,05:16:30,11,78,0
19-10-16,05:16:45,11,78,0
19-10-16,05:17:00,11,79,0
19-10-16,05:17:15,11,79,0
19-10-16,05:17:30,11,78,0
19-10-16,05:17:45,11,78,0
19-10-16,05:18:00,11,78,0
19-10-16,05:18:15,11,78,0
19-10-16,05:18:30,11,78,0
19-10-16,05:18:45,11,78,0
19-10-16,05:19:00,11,78,0
19-10-16,05:19:15,11,78,0
19-10-16,05:19:30,11,78,0
19-10-16,05:19:45,11,78,0
19-10-16,05:20:00,11,78,0
19-10-16,05:20:15,11,77,0
19-10-16,05:20:30,11,77,0
19-10-16,05:20:45,11,77,0
19-10-16,05:21:00,11,76,0
19-10-16,05:21:15,11,76,0
19-10-16,05:21:30,11,76,0
19-10-16,05:21:45,11,76,0
19-10-16,05:22:00,11,76,0
19-10-16,05:22:15,11,76,0
19-10-16,05:22:30,11,76,0
19-10-16,05:22:45,11,75,0
19-10-16,05:23:00,11,75,0
19-10-16,05:23:15,11,75,0
19-10-16,05:23:30,11,75,0
19-10-16,05:23:45,11,75,0
19-10-16,05:24:00,11,75,0
19-10-16,05:24:15,11,75,0
19-10-16,05:24:30,11,75,0
19-10-16,05:24:45,11,75,0
19-10-16,05:25:00,11,75,0
19-10-16,05:25:15,11,75,0
19-10-16,05:25:30,11,75,0
19-10-16,05:25:45,11,74,0
19-10-16,05:26:00,11,74,0
19-10-16,05:26:15,11,74,0
19-10-16,05:26:30,11,74,0
19-10-16,05:26:45,11,74,0
19-10-16,05:27:00,11,74,0
19-10-16,05:27:15,11,74,0
19-10-16,05:27:30,11,74,0
19-10-16,05:27:45,11,74,0
19-10-16,05:28:00,12,74,0
19-10-16,05:28:15,12,74,0
19-10-16,05:28:30,12,74,0
19-10-16,05:28:45,12,73,0
19-10-16,05:29:00,12,73,0
19-10-16,05:29:15,12,73,0
19-10-16,05:29:30,12,73,0
19-10-16,05:29:45,12,73,0
19-10-16,05:30:00,12,73,0
19-10-16,05:30:15,12,73,0
19-10-16,05:30:30,12,73,0
19-10-16,05:30:45,12,73,0
19-10-16,05:31:00,12,73,0
19-10-16,05:31:15,12,73,0
19-10-16,05:31:30,12,73,0
19-10-16,05:31:45,12,73,0
19-10-16,05:32:00,12,73,0
19-10-16,05:32:15,12,73,0
19-10-16,05:32:30,12,73,0
19-10-16,05:32:45,12,73,0
19-10-16,05:33:00,12,73,0
19-10-16,05:33:15,12,73,0
19-10-16,05:33:30,12,73,0
19-10-16,05:33:45,12,73,0
19-10-16,05:34:00,12,73,0
19-10-16,05:34:15,12,73,0
19-10-16,05:34:30,12,73,0
19-10-16,05:34:45,12,73,0
19-10-16,05:35:00,11,73,0
19-10-16,05:35:15,11,74,0
19-10-16,05:35:30,11,74,0
19-10-16,05:35:45,11,74,0
19-10-16,05:36:00,11,74,0
19-10-16,05:36:15,11,74,0
19-10-16,05:36:30,11,74,0
19-10-16,05:36:45,11,74,0
19-10-16,05:37:00,11,74,0
19-10-16,05:37:15,11,74,0
19-10-16,05:37:30,11,74,0
19-10-16,05:37:45,11,74,0
19-10-16,05:38:00,11,74,0
19-10-16,05:38:15,11,74,0
19-10-16,05:38:30,11,74,0
19-10-16,05:38:45,11,74,0
19-10-16,05:39:00,11,74,0
19-10-16,05:39:15,11,74,0
19-10-16,05:39:30,11,74,0
19-10-16,05:39:45,11,74,0
19-10-16,05:40:00,11,74,0
19-10-16,05:40:15,11,74,0
19-10-16,05:40:30,11,74,0
19-10-16,05:40:45,11,74,0
19-10-16,05:41:00,11,74,0
19-10-16,05:41:15,11,74,0
19-10-16,05:41:30,11,74,0
19-10-16,05:41:45,11,74,0
19-10-16,05:42:00,11,75,0
19-10-16,05:42:15,11,75,0
19-10-16,05:42:30,11,76,0
19-10-16,05:42:45,11,76,0
19-10-16,05:43:00,11,77,0
19-10-16,05:43:15,11,77,1
19-10-16,05:43:30,10,77,1
19-10-16,05:43:45,10,77,1
19-10-16,05:44:00,10,78,1
19-10-16,05:44:15,10,78,1
19-10-16,05:44:30,10,78,1
19-10-16,05:44:45,10,78,1
19-10-16,05:45:00,10,78,1
19-10-16,05:45:15,10,79,1
19-10-16,05:45:30,10,79,1
19-10-16,05:45:45,10,79,1
19-10-16,05:46:00,10,79,1
19-10-16,05:46:15,10,79,1
19-10-16,05:46:30,10,79,1
19-10-16,05:46:45,10,79,1
19-10-16,05:47:00,10,80,1
19-10-16,05:47:15,10,80,1
19-10-16,05:47:30,10,80,1
19-10-16,05:47:45,10,80,1
19-10-16,05:48:00,10,80,1
19-10-16,05:48:15,10,80,1
19-10-16,05:48:30,10,80,1
19-10-16,05:48:45,10,80,1
19-10-16,05:49:00,10,80,1
19-10-16,05:49:15,10,80,1
19-10-16,05:49:30,10,80,1
19-10-16,05:49:45,10,80,1
19-10-16,05:50:00,10,80,1
19-10-16,05:50:15,10,80,1
19-10-16,05:50:30,10,80,1
19-10-16,05:50:45,10,80,1
19-10-16,05:51:00,10,80,1
19-10-16,05:51:15,10,80,1
19-10-16,05:51:30,10,80,0
19-10-16,05:51:45,10,80,0
19-10-16,05:52:00,10,80,0
19-10-16,05:52:15,10,80,0
19-10-16,05:52:30,10,80,0
19-10-16,05:52:45,10,80,0
19-10-16,05:53:00,10,80,0
19-10-16,05:53:15,10,80,0
19-10-16,05:53:30,10,80,0
19-10-16,05:53:45,10,80,0
19-10-16,05:54:00,10,79,0
19-10-16,05:54:15,10,79,0
19-10-16,05:54:30,10,79,0
19-10-16,05:54:45,10,79,0
19-10-16,05:55:00,10,79,0
19-10-16,05:55:15,10,79,0
19-10-16,05:55:30,10,79,0
19-10-16,05:55:45,10,78,0
19-10-16,05:56:00,10,78,0
19-10-16,05:56:15,10,78,0
19-10-16,05:56:30,10,79,0
19-10-16,05:56:45,10,79,0
19-10-16,05:57:00,10,79,0
19-10-16,05:57:15,10,79,0
19-10-16,05:57:30,10,79,0
19-10-16,05:57:45,10,79,0
19-10-16,05:58:00,10,79,0
19-10-16,05:58:15,10,79,0
19-10-16,05:58:30,10,79,0
19-10-16,05:58:45,10,79,0
19-10-16,05:59:00,10,79,0
19-10-16,05:59:15,10,79,0
19-10-16,05:59:30,10,78,0
19-10-16,05:59:45,10,78,0
19-10-16,06:00:00,10,78,0
19-10-16,06:00:15,10,78,0
19-10-16,06:00:30,10,78,0
19-10-16,06:00:45,10,78,0
19-10-16,06:01:00,10,78,1
19-10-16,06:01:15,10,77,1
19-10-16,06:01:30,10,77,0
19-10-16,06:01:45,10,77,1
19-10-16,06:02:00,10,77,1
19-10-16,06:02:15,10,77,1
19-10-16,06:02:30,10,77,1
19-10-16,06:02:45,10,77,1
19-10-16,06:03:00,10,77,1
19-10-16,06:03:15,10,77,1
19-10-16,06:03:30,10,77,1
19-10-16,06:03:45,10,77,1
19-10-16,06:04:00,10,77,1
19-10-16,06:04:15,10,77,1
19-10-16,06:04:30,10,77,1
19-10-16,06:04:45,10,77,1
19-10-16,06:05:00,10,77,1
19-10-16,06:05:15,10,77,1
19-10-16,06:05:30,10,77,1
19-10-16,06:05:45,10,77,1
19-10-16,06:06:00,10,77,1
19-10-16,06:06:15,10,77,2
19-10-16,06:06:30,10,77,2
19-10-16,06:06:45,10,77,2
19-10-16,06:07:00,10,77,2
19-10-16,06:07:15,10,77,2
19-10-16,06:07:30,10,77,2
19-10-16,06:07:45,10,77,2
19-10-16,06:08:00,10,77,2
19-10-16,06:08:15,10,77,2
19-10-16,06:08:30,10,77,2
19-10-16,06:08:45,10,77,2
19-10-16,06:09:00,10,77,2
19-10-16,06:09:15,10,77,2
19-10-16,06:09:30,10,77,2
19-10-16,06:09:45,10,77,2
19-10-16,06:10:00,10,77,2
19-10-16,06:10:15,10,77,3
19-10-16,06:10:30,10,77,3
19-10-16,06:10:45,10,77,3
19-10-16,06:11:00,10,77,3
19-10-16,06:11:15,10,77,3
19-10-16,06:11:30,10,77,3
19-10-16,06:11:45,10,77,3
19-10-16,06:12:00,10,77,3
19-10-16,06:12:15,10,77,3
19-10-16,06:12:30,10,77,3
19-10-16,06:12:45,10,77,3
19-10-16,06:13:00,10,77,4
19-10-16,06:13:15,10,77,4
19-10-16,06:13:30,10,77,4
19-10-16,06:13:45,10,77,4
19-10-16,06:14:00,10,77,4
19-10-16,06:14:15,10,77,4
19-10-16,06:14:30,10,77,4
19-10-16,06:14:45,10,77,4
19-10-16,06:15:00,10,77,4
19-10-16,06:15:15,10,77,5
19-10-16,06:15:30,10,77,5
19-10-16,06:15:45,10,77,5
19-10-16,06:16:00,10,77,5
19-10-16,06:16:15,10,77,5
19-10-16,06:16:30,10,77,5
19-10-16,06:16:45,10,77,5
19-10-16,06:17:00,10,77,5
19-10-16,06:17:15,11,77,6
19-10-16,06:17:30,11,77,6
19-10-16,06:17:45,11,76,6
19-10-16,06:18:00,11,76,6
19-10-16,06:18:15,11,76,6
19-10-16,06:18:30,11,76,6
19-10-16,06:18:45,11,76,6
19-10-16,06:19:00,11,76,6
19-10-16,06:19:15,11,76,7
19-10-16,06:19:30,11,76,7
19-10-16,06:19:45,11,76,7
19-10-16,06:20:00,11,76,7
19-10-16,06:20:15,11,76,7
19-10-16,06:20:30,11,76,7
19-10-16,06:20:45,11,75,8
19-10-16,06:21:00,11,75,8
19-10-16,06:21:15,11,75,8
19-10-16,06:21:30,11,75,8
19-10-16,06:21:45,11,75,9
19-10-16,06:22:00,11,75,9
19-10-16,06:22:15,11,75,10
19-10-16,06:22:30,11,75,10
19-10-16,06:22:45,11,75,11
19-10-16,06:23:00,11,75,11
19-10-16,06:23:15,11,75,11
19-10-16,06:23:30,11,74,12
19-10-16,06:23:45,11,74,12
19-10-16,06:24:00,11,74,13
19-10-16,06:24:15,11,74,14
19-10-16,06:24:30,11,74,14
19-10-16,06:24:45,11,74,15
19-10-16,06:25:00,11,74,15
19-10-16,06:25:15,11,74,16
19-10-16,06:25:30,11,74,16
19-10-16,06:25:45,11,74,17
19-10-16,06:26:00,11,74,17
19-10-16,06:26:15,11,74,18
19-10-16,06:26:30,11,74,18
19-10-16,06:26:45,11,74,19
19-10-16,06:27:00,11,73,19
19-10-16,06:27:15,11,73,19
19-10-16,06:27:30,11,73,20
19-10-16,06:27:45,11,73,20
19-10-16,06:28:00,11,73,21
19-10-16,06:28:15,11,73,21
19-10-16,06:28:30,11,72,22
